sample_id,exercise,label,frame_sequence,total_frames,knee_angle_right,knee_angle_left,hip_angle_right,hip_angle_left,elbow_angle_right,elbow_angle_left,shoulder_angle_right,shoulder_angle_left,torso_length,knee_angle_right_velocity,knee_angle_left_velocity,hip_angle_right_velocity,hip_angle_left_velocity,elbow_angle_right_velocity,elbow_angle_left_velocity,shoulder_angle_right_velocity,shoulder_angle_left_velocity,knee_angle_right_acceleration
pushup_incomplete_range_1.mp4_001,pushup,incomplete_range,6,6,162.39660681546667,164.25017969950372,170.65313022048187,175.01088581186366,147.09715256194616,149.76975708480936,39.263816439272894,39.22149707716792,0.1734911504868189,-0.7021858968097376,-0.7609691439353696,-0.45542395244353884,-2.018898265272867,5.8627572767146034,3.8051557111381555,3.7994299978193027,3.8576587323072715,-2.6441943317094
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,1,25,172.1488709103383,171.2394420343177,121.20598576684712,127.21849162070856,91.6545359958853,81.92938756691741,36.0617539890027,22.275751332297354,0.17903859739142672,-0.017797288273698086,0.07399410397030692,-1.6069995712260123,-0.6535699361120351,-4.3319858569501974,-6.879015275426553,-1.6414157654690626,-5.252186320547235,-0.21852830148995395
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,2,25,171.58808855944037,171.1583723214159,120.3693153627483,125.67247052533597,87.64609147781414,74.94230153261265,33.56329808937984,17.98103488246961,0.18098956221748946,-0.5607823508979379,-0.08106971290180809,-0.8366704040988253,-1.5460210953725948,-4.008444518071158,-6.987086034304767,-2.4984558996228614,-4.294716449827742,-0.5429850626242398
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,3,25,172.1193435927227,172.03956588862928,120.3047797963146,125.33049786306005,82.32337351601164,69.28515451431896,29.469046830171965,14.068227305579164,0.18285680528514786,0.5312550332823207,0.881193567213387,-0.0645355664336904,-0.3419726622759214,-5.322717961802496,-5.657147018293685,-4.094251259207876,-3.9128075768904473,1.0920373841802586
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,4,25,172.0850960575283,171.23959265084778,119.53603641404302,124.0377355447231,82.6627677220515,64.35207758011101,32.79123318800161,10.069443098409138,0.1847922592147887,-0.03424753519439605,-0.7999732377815008,-0.7687433822715803,-1.2927623183369406,0.3393942060398558,-4.933076934207946,3.322186357829647,-3.9987842071700257,-0.5655025684767168
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,5,25,172.37890458740682,171.24136233596406,118.93061757251316,124.27686221513001,79.68760752636618,61.46435650688311,30.324145721929458,6.6595761707021035,0.1866921273965721,0.29380852987853245,0.0017696851162725125,-0.6054188415298682,0.23912667040690394,-2.9751601956853193,-2.887721073227908,-2.4670874660721545,-3.409866927707035,0.3280560650729285
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,6,25,172.54767651809695,170.48385929518633,118.35904196058458,123.84605016997473,78.84507298849798,59.18943146435888,27.351084205122707,3.145335585336048,0.18844562585267308,0.1687719306901272,-0.7575030407777206,-0.57157561192858,-0.43081204515527816,-0.8425345378682039,-2.274925042524224,-2.9730615168067516,-3.5142405853660557,-0.12503659918840526
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,7,25,172.55083408648485,170.52362433808182,118.42470573153395,124.62810261992365,77.19179485900435,57.86023985207082,23.946199545541365,0.9319399548769425,0.18833693407296656,0.003157568387905485,0.039765042895481884,0.06566377094937081,0.782052449948921,-1.6532781294936285,-1.3291916122880636,-3.4048846595813416,-2.2133956304591056,-0.1656143623022217
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,8,25,173.1651289948768,171.2487625427252,119.35123859017015,125.53502886715509,74.62477431442265,54.79523760463546,21.110694535720917,2.1773853990554493,0.18822332784889545,0.6142949083919405,0.7251382046433719,0.9265328586362074,0.9069262472314392,-2.5670205445816947,-3.065002247435359,-2.835505009820448,1.2454454441785068,0.611137340004035
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,9,25,172.84431345486556,171.48123241119148,119.03969404551876,125.88864423677951,72.39809722398493,52.78996932554137,18.112384033635696,4.3596619520321,0.1888515171908075,-0.3208155400112389,0.23246986846629625,-0.31154454465139736,0.3536153696244213,-2.226677090437718,-2.0052682790940892,-2.9983105020852214,2.182276552976651,-0.9351104484031794
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,10,25,172.5934356242554,172.0085484822795,119.04878330702309,126.8045768388899,71.16052420856852,51.68312813927488,17.237087068517116,5.852047226588107,0.18833745809808708,-0.25087783061016466,0.5273160710880234,0.00908926150432876,0.915932602110388,-1.237573015416416,-1.106841186266493,-0.8752969651185794,1.492385274556007,0.06993770940107424
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,11,25,172.5723820460276,171.55309503370253,119.66174685558785,126.2834399222511,70.62871494116976,50.350605693846674,16.68942422191905,6.927563265732857,0.18823408071226966,-0.02105357822779297,-0.455453448576975,0.612963548564764,-0.5211369166387954,-0.5318092673987564,-1.3325224454282036,-0.5476628465980653,1.07551603914475,0.2298242523823717
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,12,25,172.47362265955192,171.0564380214407,119.39132538752678,125.69868230336641,71.28822698043221,49.06089331484051,18.049947400804907,8.351938329192555,0.18865242914385294,-0.0987593864756775,-0.496657012261835,-0.27042146806107326,-0.5847576188846944,0.6595120392624523,-1.2897123790061613,1.360523178885856,1.4243750634596974,-0.07770580824788453
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,13,25,172.70936151816807,170.9248010711846,119.62791661421927,125.59856729854046,69.25950971706634,47.639073561762636,15.813197639915694,9.883665642522873,0.1891510506539901,0.23573885861614485,-0.13163695025610878,0.23659122669249655,-0.10011500482595181,-2.028717263365877,-1.4218197530778767,-2.2367497608892126,1.5317273133303182,0.33449824509182235
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,14,25,172.43074629602,170.48182810218367,119.64720763718027,125.31664027041151,69.12146323828651,47.102205608121395,15.834577952851317,10.548757138451487,0.1892273139700459,-0.278615222148062,-0.44297296900091965,0.01929102296099927,-0.28192702812894765,-0.13804647877982745,-0.5368679536412415,0.021380312935622925,0.665091495928614,-0.5143540807642069
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,15,25,172.44135406150963,170.19505294765,119.73107287423674,125.07810878785564,68.42739838048274,46.68103010937714,15.701162117359248,10.907389198167213,0.18865958210887443,0.010607765489623944,-0.28677515453367164,0.08386523705647164,-0.23853148255587087,-0.6940648578037667,-0.42117549874425464,-0.1334158354920696,0.35863205971572576,0.28922298763768595
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,16,25,172.429035147077,170.33625281999298,120.07036310418209,125.56435445156433,61.37311499250784,46.75926816571109,7.675752014992993,11.235452082897188,0.1879584012041021,-0.012318914432626116,0.14119987234298037,0.3392902299453482,0.4862456637086865,-7.054283387974905,0.07823805633395153,-8.025410102366255,0.3280628847299756,-0.02292667992225006
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,17,25,171.98100402860987,170.26592852238502,119.97879299225329,125.57147300453256,59.30419630914383,47.4964396949506,5.241988709096367,10.862751945972578,0.1877295088170541,-0.44803111846712795,-0.07032429760795367,-0.09157011192880304,0.007118552968236713,-2.0689186833640036,0.7371715292395109,-2.433763305896626,-0.37270013692461035,-0.43571220403450184
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,18,25,171.8119027277534,170.20034651394704,120.11192509123578,125.63411142090818,58.24887283080159,47.80935123600976,4.4971093430489955,10.729558529465388,0.18748802710789667,-0.16910130085648234,-0.06558200843798545,0.133132098982486,0.06263841637561995,-1.0553234783422454,0.3129115410591581,-0.7448793660473711,-0.13319341650718997,0.2789298176106456
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,19,25,170.8719000021651,169.6547168670753,120.29918986833741,126.34492936969394,59.740177367762904,51.10246442438165,5.053303237091311,8.782807665842657,0.18521850153685476,-0.9400027255883003,-0.5456296468717312,0.1872647771016318,0.7108179487857598,1.4913045369613158,3.2931131883718905,0.5561938940423152,-1.9467508636227304,-0.770901424731818
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,20,25,170.19946541167673,169.28317069344945,120.48056846969443,126.93362874692427,63.55276064232882,55.20012811677079,8.06948800851978,5.114985288631062,0.18324234148630075,-0.6724345904883648,-0.37154617362585896,0.1813786013570251,0.5886993772303271,3.8125832745659167,4.0976636923891405,3.0161847714284695,-3.6678223772115954,0.2675681350999355
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,21,25,169.22457195296784,168.01248927567582,120.89223750148827,126.13425594693545,67.73785220752053,59.99220057521827,10.987875741342927,0.7482145900863395,0.18164888067007706,-0.9748934587088911,-1.2706814177736305,0.41166903179383496,-0.7993727999888165,4.185091565191712,4.792072458447478,2.918387732823147,-4.366770698544722,-0.30245886822052626
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,22,25,167.71405706195395,167.59119360017039,121.99730985934904,126.53376998192617,77.02387203029096,66.16788152051383,18.25224060262873,5.3897725803840615,0.1799580233192825,-1.5105148910138837,-0.42129567550543356,1.1050723578607773,0.399514034990716,9.286019822770427,6.175680945295561,7.264364861285804,4.641557990297722,-0.5356214323049926
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,23,25,166.5218211288664,165.1211395530617,123.0596327462105,125.2597758525543,85.05122421301358,77.1148331072989,23.793785228267378,15.27596211243543,0.1787644417439215,-1.1922359330875452,-2.4700540471086754,1.0623228868614518,-1.2739941293718715,8.027352182722623,10.946951586785076,5.541544625638647,9.886189532051368,0.31827895792633853
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,24,25,165.86361509697062,164.32602887772222,122.88402082895121,124.51117141380323,91.4946038285446,83.8507687952967,29.561844582924575,21.85005571463351,0.1777194407367328,-0.6582060318957872,-0.7951106753394868,-0.17561191725928893,-0.7486044387510731,6.443379615531015,6.735935687997795,5.768059354657197,6.574093602198079,0.534029901191758
pushup_incomplete_range_2 copy.mp4_000,pushup,incomplete_range,25,25,166.36502159231577,165.31099405840808,123.52351943865393,124.70770347381446,98.10282547698293,93.99681547762692,34.521416373490794,30.687504748374565,0.17674978734055952,0.5014064953451509,0.9849651806858617,0.6394986097027271,0.19653206001123635,6.608221648438331,10.146046682330223,4.959571790566219,8.837449033741056,1.159612527240938
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,1,25,171.83041319673282,171.28432185151811,121.17268294714063,127.19971831382635,91.98128941230932,81.88069921367196,36.29649709097983,22.16163953326802,0.17895530013762606,-0.08069797740324702,0.2008076465928923,-1.647048603908459,-0.9485829933604037,-4.24996328065491,-7.183588847904986,-1.5605698637605556,-5.235457615414759,-0.18247335599409098
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,2,25,171.34678498804894,171.35598057887077,120.54618770499015,125.71308197286011,88.13996501197262,74.95347158735339,33.83569285246888,17.982109453577454,0.18064251483001825,-0.4836282086838821,0.07165872735265566,-0.626495242150483,-1.4866363409662426,-3.8413244003367026,-6.927227626318569,-2.4608042385109457,-4.179530079690565,-0.4029302312806351
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,3,25,171.84755737213385,172.21352847444393,120.17448930796097,125.32882240951753,82.22322424040861,69.27412373665472,29.37563163672941,14.037645605056147,0.18291577430552564,0.500772384084911,0.8575478955731626,-0.37169839702917784,-0.3842595633425816,-5.916740771564008,-5.679347850698676,-4.460061215739472,-3.9444638485213073,0.9844005927687931
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,4,25,171.8250396749912,171.2661650787494,119.41965335543192,123.881739741096,81.75167222618812,64.27429774226015,31.696596456417524,10.00203695697433,0.18494669897560453,-0.02251769714266061,-0.9473633956945378,-0.7548359525290493,-1.4470826684215297,-0.4715520142204923,-4.99982599439457,2.3209648196881147,-4.035608648081817,-0.5232900812275716
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,5,25,172.34099361713652,171.33362265166946,118.92285995947486,124.30641238543014,78.77307431698055,61.4788288021372,29.26361869842797,6.561417813787872,0.18684395627906464,0.5159539421453303,0.0674575729200626,-0.49679339595705585,0.4246726443341373,-2.978597909207565,-2.7954689401229444,-2.432977757989555,-3.4406191431864572,0.5384716392879909
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,6,25,172.5331351713634,170.5807642074463,118.45664018066233,124.00423931847061,78.39443679838645,59.282676647847325,27.698765179017087,3.1311715391358863,0.18841669035165692,0.19214155422687895,-0.7528584442231647,-0.46621977881252974,-0.3021730669595257,-0.378637518594104,-2.1961521542898765,-1.5648535194108817,-3.430246274651986,-0.32381238791845135
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,7,25,172.67415057442412,170.73617330170998,118.65852905952208,124.71727962502223,77.23373955709731,57.505347988653654,24.283667423202772,0.5163681677456443,0.1883900635072717,0.14101540306072025,0.15540909426368898,0.20188887885974793,0.7130403065516191,-1.1606972412891423,-1.777328659193671,-3.4150977558143154,-2.614803371390242,-0.051126151166158706
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,8,25,173.19130553857306,171.43423539224676,119.4983527253083,125.84029599576077,74.86699832327416,55.12187205467796,21.56020737624994,2.034207252177366,0.18806936556811632,0.5171549641489435,0.69806209053678,0.8398236657862128,1.12301637073854,-2.3667412338231486,-2.3834759339756957,-2.7234600469528303,1.5178390844317216,0.3761395610882232
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,9,25,172.2239636930336,171.38099516774884,118.52874586973469,125.64413133907878,72.38729729751988,53.071003379672945,18.35655636952304,4.0381637303982325,0.18925369435572342,-0.9673418455394653,-0.05324022449792665,-0.9696068555736019,-0.19616465668198657,-2.479701025754281,-2.050868675005013,-3.2036510067269006,2.0039564782208665,-1.4844968096884088
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,10,25,172.46070582191405,171.74642412729335,119.05709621431116,126.54552494945557,70.83630556946673,51.74800783417245,16.379775404331202,5.955573415230746,0.18861284525346242,0.23674212888045076,0.3654289595445164,0.5283503445764666,0.9013936103767861,-1.5509917280531482,-1.322995545500497,-1.976780965191839,1.9174096848325135,1.204083974419916
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,11,25,172.51659226162192,171.11353892917134,119.78027103234564,126.03556912750636,70.37475906182962,50.4835958969283,16.089655387534922,7.192374588020912,0.18846165457832317,0.055886439707876434,-0.6328851981220112,0.7231748180344795,-0.5099558219492053,-0.46154650763710947,-1.264411937244148,-0.29012001679627986,1.236801172790166,-0.18085568917257433
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,12,25,172.42535452418954,170.73164524630442,119.49622007760428,125.52970008767582,71.42726123423965,49.166817866122976,17.94207975112634,8.419418554254605,0.18870723053851884,-0.09123773743237962,-0.3818936828669166,-0.28405095474136033,-0.505869039830543,1.0525021724100299,-1.3167780308053239,1.8524243635914175,1.2270439662336932,-0.14712417714025605
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,13,25,172.6730384047032,170.66536814399166,119.68307210670424,125.43768931504094,69.22961241620992,47.74008063029067,15.660652120585414,9.877042089661147,0.18916921522986554,0.2476838805136481,-0.06627710231276751,0.1868520290999669,-0.09201077263487889,-2.1976488180297338,-1.4267372358323058,-2.281427630540925,1.457623535406542,0.3389216179460277
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,14,25,172.3557915944729,170.31403650790017,119.65606082822171,125.1928677738458,69.06825805222279,47.22187745443685,15.745688922411684,10.495195569135618,0.1892001894079013,-0.31724681023030143,-0.3513316360914871,-0.02701127848253293,-0.24482154119513666,-0.16135436398712955,-0.5182031758538201,0.08503680182626994,0.6181534794744703,-0.5649306907439495
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,15,25,172.35465653667492,170.0203263730151,119.71629354464521,124.95673603356572,68.25262168219876,46.84761408604211,15.571447947438852,10.797259941038861,0.18867311587934665,-0.0011350577979669652,-0.29371013488506037,0.060232716423499255,-0.23613174028008643,-0.8156363700240234,-0.37426336839474317,-0.17424097497283242,0.30206437190324387,0.31611175243233447
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,16,25,172.33085399784176,170.22413119486234,120.054411274288,125.48737117679252,61.403082366357566,46.92499450268254,7.739756016519638,11.138662069453357,0.18797261957379283,-0.02380253883316641,0.20380482184722837,0.3381177296427893,0.530635143226803,-6.849539315841199,0.07738041664043038,-7.831691930919214,0.34140212841449546,-0.022667481035199444
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,17,25,171.95714278629512,170.23461032910058,119.99713308668734,125.53100774617359,59.274826140972706,47.6213641828209,5.21527958112816,10.770386567197274,0.18772391382070516,-0.37371121154663456,0.01047913423823843,-0.057278187600658725,0.043636569381064305,-2.1282562253848596,0.6963696801383605,-2.5244764353914784,-0.36827550225608263,-0.34990867271346815
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,18,25,171.80413908986074,170.15901291506265,120.13803291755187,125.58037200856597,58.19217012859737,47.9229927370318,4.445945035323199,10.62607980474234,0.18748130086315343,-0.15300369643438216,-0.07559741403792941,0.14089983086452662,0.04936426239238756,-1.0826560123753382,0.3016285542109003,-0.769334545804961,-0.144306762454935,0.2207075151122524
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,19,25,170.88861815168306,169.62426180966176,120.316981213827,126.33026738510164,59.72507742259814,51.24409310853209,5.06030014070703,8.680853406369973,0.1852260673332331,-0.9155209381776785,-0.5347511054008862,0.17894829627513786,0.7498953765356617,1.532907294000772,3.321100371500293,0.6143551053838312,-1.945226398372366,-0.7625172417432964
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,20,25,170.26510121830782,169.3172366336537,120.49296139618372,126.92956351170898,63.47558369270333,55.27055732580275,8.043039010457116,5.0682133773684495,0.18325665299877536,-0.6235169333752424,-0.307025176008068,0.1759801823567102,0.5992961266073422,3.750506270105191,4.026464217270657,2.9827388697500865,-3.6126400290015237,0.29200400480243616
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,21,25,169.277878281278,168.02572813104695,120.85488452573458,126.1328531197818,67.52224711071415,60.017137339895314,10.835158983034473,0.7831368356737741,0.18171530098584346,-0.9872229370298271,-1.2915085026067459,0.3619231295508598,-0.7967103919271779,4.046663418010816,4.746580014092565,2.792119972577357,-4.285076541694675,-0.3637060036545847
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,22,25,167.77044745534027,167.5974172605884,122.04353054998433,126.49721855271731,77.02511715499827,66.1096606965095,18.21583292091584,5.3086095597716705,0.1799602278707722,-1.5074308259377176,-0.4283108704585459,1.1886460242497492,0.3643654329355144,9.502870044284123,6.09252335661418,7.380673937881367,4.525472724097896,-0.5202078889078905
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,23,25,166.58507361445987,165.14000127634273,123.08794018396163,125.32691195575535,85.34420231564694,77.29417619226598,24.011573212080055,15.379764393606616,0.1786895231830733,-1.185373840880402,-2.457415984245671,1.0444096339773097,-1.1703065969619644,8.319085160648669,11.184515495756486,5.795740291164215,10.071154833834946,0.3220569850573156
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,24,25,165.83847112449527,164.35015035848343,122.91691900135933,124.49477561546715,91.71626958052394,83.43865900371671,29.690524480062532,21.81436165606684,0.17766779993150886,-0.7466024899646015,-0.7898509178592974,-0.1710211826023027,-0.8321363402882014,6.372067264877003,6.144482811450729,5.678951267982477,6.434597262460224,0.43877135091580044
pushup_incomplete_range_2.mp4_000,pushup,incomplete_range,25,25,166.37443106905076,165.39844339270638,123.49259104151481,124.7196995916351,98.21707568996858,93.68182004838928,34.619173422878305,30.630627238261326,0.17678657186448388,0.5359599445554863,1.0482930342229508,0.5756720401554816,0.22492397616795756,6.500806109444639,10.243161044672576,4.928648942815773,8.816265582194486,1.282562434520088
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,1,29,176.9151536801618,179.8052936590645,146.631189785933,152.24602199365165,141.16490122588388,133.54327608655746,69.12269117194667,52.580507173897104,0.26580328199068454,1.2509532750557923,0.5578904091583468,1.0982734353170827,0.803764844642842,-2.9089745404151586,1.3183362683209054,-1.7421143856259107,-0.6761763810555124,1.515186938067103
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,2,29,177.2844813362127,179.59441598894682,147.37440301023625,153.92838454590182,138.69934780057991,131.32987439150537,67.07053853434331,47.12130408031634,0.2660701719906317,0.3693276560508991,-0.210877670117668,0.743213224303247,1.6823625522501686,-2.465553425303966,-2.2134016950520845,-2.0521526376033563,-5.459203093580761,-0.8816256190048932
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,3,29,177.4991216220204,179.15540818167295,147.5763753385116,153.97529855533193,137.16909454175791,130.10902347035233,65.88943628180348,46.29209988336298,0.2666026333936205,0.21464028580768968,-0.43900780727386746,0.20197232827536027,0.04691400943011104,-1.5302532588220004,-1.220850921153044,-1.18110225253983,-0.8292041969533628,-0.15468737024320944
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,4,29,177.80627280100273,179.0167460343246,148.27614039081715,152.16759705272574,136.38501594580364,133.6562527524498,65.36828662873393,46.33762293555001,0.2665501985276247,0.30715117898233757,-0.1386621473483558,0.699765052305537,-1.807701502606193,-0.78407859595427,3.547229282097476,-0.521149653069557,0.04552305218702912,0.09251089317464789
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,5,29,177.4445577726287,179.31994017115474,147.80308057816666,150.8849004621424,135.48358446882324,126.32552465330755,64.92332961330804,44.395515287730255,0.26812341739978085,-0.3617150283740216,0.3031941368301432,-0.47305981265049013,-1.2826965905833276,-0.9014314769804059,-7.330728099142249,-0.44495701542588506,-1.9421076478197534,-0.6688662073563592
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,6,29,178.26045283067057,179.9038503583631,147.35721240499993,151.42723147481064,129.76215366994217,123.83027686148836,59.20050601754772,42.221694719732994,0.26893486907310443,0.8158950580418605,0.5839101872083461,-0.4458681731667298,0.5423310126682281,-5.721430798881073,-2.495247791819196,-5.722823595760325,-2.173820567997261,1.177610086415882
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,7,29,178.4359121489153,179.33380867226012,147.57482591390485,150.79442218177792,130.9349041014654,122.40873836634836,59.88779452176996,41.678049011710264,0.26901830946735,0.1754593182447195,-0.570041686102968,0.21761350890491826,-0.6328092930327216,1.1727504315232409,-1.4215384951399983,0.687288504222245,-0.5436457080227299,-0.640435739797141
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,8,29,178.6427145299335,179.15179076388858,147.88600387175893,149.97526827155536,131.95653917818106,121.88642491992898,60.56428678793125,41.53653429583061,0.27004128050240755,0.20680238101820692,-0.18201790837153453,0.31117795785408475,-0.8191539102225533,1.0216350767156541,-0.5223134464193748,0.67649226616129,-0.14151471587965148,0.03134306277348742
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,9,29,179.77591098014696,179.46610745822892,148.40997734730905,150.12582936471028,131.7804862630708,121.4159087611918,60.31801765098131,41.72743764171728,0.2703096619996935,1.133196450213461,0.3143166943403344,0.5239734755501217,0.15056109315491994,-0.17605291511026167,-0.47051615873718333,-0.24626913694994101,0.19090334588666735,0.9263940691952541
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,10,29,179.40068356125406,179.67858898422978,149.35377127730288,151.0237845446655,129.90838711720252,120.72318617928018,57.71336975380235,40.30469503559382,0.26871022278529233,-0.375227418892905,0.21248152600085746,0.9437939299938307,0.8979551799552041,-1.872099145868276,-0.6927225819116245,-2.604647897178964,-1.4227426061234638,-1.508423869106366
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,11,29,178.8794636987404,179.51445345353855,148.86839997356256,149.14486291913641,130.0329870809021,117.72459215828327,58.0355978769495,39.769045484508354,0.269250654673864,-0.5212198625136466,-0.164135530691226,-0.48537130374032245,-1.878921625529074,0.12459996369958048,-2.9985940209969044,0.32222812314715554,-0.5356495510854629,-0.1459924436207416
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,12,29,178.34577478797848,179.38954445075373,148.30892833118574,148.8113909506462,129.08329115499666,116.67333407989263,57.551219099471474,38.90147853729848,0.26973456204173235,-0.5336889107619243,-0.12490900278481831,-0.5594716423768205,-0.33347196849021543,-0.9496959259054449,-1.0512580783906458,-0.48437877747802816,-0.8675669472098733,-0.012469048248277659
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,13,29,177.72812482443825,179.76182545215696,147.4538553693945,148.49346061004707,129.4370453984355,116.29466459154978,59.00396919472897,39.23616845064339,0.27148212474957767,-0.6176499635402308,0.3722810014032234,-0.8550729617912509,-0.3179303405991334,0.35375424343882855,-0.37866948834285097,1.4527500952574925,0.33468991334490994,-0.08396105277830657
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,14,29,177.65860557250087,179.46505784711144,147.36727037711273,148.40400025869076,129.2335402122315,115.3572252728351,59.3220201851803,38.432253858947924,0.27222621414411763,-0.06951925193737907,-0.2967676050455168,-0.08658499228175742,-0.08946035135630837,-0.2035051862039836,-0.9374393187146808,0.3180509904513329,-0.8039145916954666,0.5481307116028518
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,15,29,177.76798480213336,178.85156922554583,147.18072795255222,146.56820819847474,129.7179144807543,113.0559680736749,59.57176762434985,37.924666206069915,0.2754636464346638,0.1093792296324807,-0.6134886215656081,-0.18654242456051406,-1.835792060216022,0.4843742685227994,-2.3012571991601902,0.24974743916955333,-0.5075876528780086,0.17889848156985977
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,16,29,178.90951927281913,177.97414416535696,145.78410576610682,144.16981926993603,130.25492879615092,107.04465127527237,60.138076499277034,36.011689729486505,0.27776261221778875,1.1415344706857695,-0.8774250601888696,-1.3966221864453985,-2.398388928538708,0.5370143153966183,-6.011316798402532,0.5663088749271807,-1.9129764765834096,1.0321552410532888
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,17,29,178.78579075198195,177.81457063123113,145.48500313172767,146.3651842180338,128.54953335708208,107.18678063043467,59.093559453069915,36.03177404812173,0.2769356702917321,-0.12372852083717589,-0.1595735341258262,-0.2991026343791532,2.1953649480977617,-1.7053954390688375,0.14212935516229663,-1.044517046207119,0.020084318635227305,-1.2652629915229454
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,18,29,178.9025327079436,175.50031951482862,146.0943873037202,146.16935618031636,128.06073514361225,112.0599683909491,58.09492263611881,35.12204802769816,0.2768949628180879,0.1167419559616576,-2.3142511164025166,0.6093841719925308,-0.1958280377174333,-0.48879821346983476,4.873187760514426,-0.9986368169511053,-0.9097260204235695,0.2404704767988335
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,19,29,179.3972164555366,172.65724404778322,147.41574355359006,145.9641500857158,124.2278068827453,109.39219798306868,53.208559374659586,34.766823636801796,0.276490927416321,0.49468374759300104,-2.843075467045395,1.321356249869865,-0.2052060946005554,-3.83292826086695,-2.667770407880411,-4.886363261459223,-0.3552243908963675,0.37794179163134345
pushup_incomplete_range_3 copy.mp4_000,pushup,incomplete_range,20,29,179.03324026692604,171.731191377665,149.46976399965573,147.71029110386687,121.85165578151731,104.79138649417727,49.882315206342334,33.26791637257235,0.2748069763715599,-0.3639761886105646,-0.9260526701182243,2.054020446065664,1.7461410181510644,-2.3761511012279897,-4.600811488891409,-3.3262441683172526,-1.4989072642294445,-0.8586599362035656
